nombre,categoria,sku,codigo_barras,precio_bs,precio_usd,costo_bs,costo_usd,stock_minimo
BURRO DE EH1 1X25,AUTO ASIA,AA-6004-0001,,1469.01,5.70,734.50,2.85,1
BURRO DE EOW/SGN125 1X25,AUTO ASIA,AA-6004-0002,,1609.63,6.24,804.81,3.12,1
C.D.I  EOU 1X50,AUTO ASIA,AA-2007-0009,,4185.63,16.23,2092.81,8.11,1
C.D.I  GS125/KATANA125/INTRUDER 1X50,AUTO ASIA,AA-2007-0006,,4335.22,16.81,2167.61,8.40,1
C.D.I  KLR 1X100,AUTO ASIA,AA-2007-0008,,4275.39,16.58,2137.69,8.29,1
C.D.I  PARA MOTOS 3 RUEDAS Y MOTOR 200cc R1 1X100,AUTO ASIA,AA-2007-0001,,1477.98,5.73,738.99,2.87,1
C.D.I  SGN125H 1X50,AUTO ASIA,AA-2007-0004,,3081.63,11.95,1540.81,5.97,1
C.D.I  SGN125H RACING 1X100,AUTO ASIA,AA-2007-0005,,4421.99,17.14,2210.99,8.57,1
C.D.I  SHJ-125  1X50,AUTO ASIA,AA-2007-0007,,3425.69,13.28,1712.85,6.64,1
C.D.I  YBR125 1X100,AUTO ASIA,AA-2007-0011,,2124.23,8.24,1062.11,4.12,1
C.D.I  YDT125 1X100,AUTO ASIA,AA-2007-0002,,646.24,2.51,323.12,1.25,1
C.D.I  YDT175 1X100,AUTO ASIA,AA-2007-0003,,721.04,2.80,360.52,1.40,1
C.D.I CG RACING CON LIMITADOR MOD NUEVO 1X100,AUTO ASIA,AA-2007-0012,,2136.20,8.28,1068.10,4.14,1
C.D.I EXECUTIVE  1X50,AUTO ASIA,AA-2007-0013,,4033.04,15.64,2016.52,7.82,1
C.D.I SHJ150 1X100,AUTO ASIA,AA-2007-0014,,786.86,3.05,393.43,1.53,1
C.D.I. 3JK YJO50 1X100,AUTO ASIA,AA-2007-0015,,619.32,2.40,309.66,1.20,1
C.D.I. 5PIN COD: X-125-005 PARA MOTOR 125cc 5PIN 1X100,AUTO ASIA,AA-2007-0018,,756.94,2.93,378.47,1.47,1
C.D.I. BX1 RACING CON CABLE PARA MOTOR 125cc 1X100,AUTO ASIA,AA-2007-0035,,2166.12,8.40,1083.06,4.20,1
C.D.I. CG150 1X100,AUTO ASIA,AA-2007-0019,,750.96,2.91,375.48,1.46,1
C.D.I. CG150 RACING 6-PIN  MODELO VIEJO 1X100,AUTO ASIA,AA-2007-0020,,4042.02,15.67,2021.01,7.84,1
C.D.I. CG150 RACING CON CABLE 6 PIN 1X50,AUTO ASIA,AA-2007-0021,,2166.12,8.40,1083.06,4.20,1
C.D.I. EH1/EA2/EOW/ESP/ERKV/ETX 1X100,AUTO ASIA,AA-2007-0026,,1400.20,5.43,700.10,2.71,1
C.D.I. EOU RACING 1X50,AUTO ASIA,AA-2007-0027,,3850.54,14.93,1925.27,7.46,1
C.D.I. EOW GS 2014 1X50,AUTO ASIA,AA-2007-0028,,3682.99,14.28,1841.50,7.14,1
C.D.I. ESS 1X50,AUTO ASIA,AA-2007-0032,,6932.17,26.88,3466.08,13.44,1
C.D.I. GY6 -DC 1X50,AUTO ASIA,AA-2007-0023,,1474.99,5.72,737.50,2.86,1
C.D.I. GY6 RACING CON CABLE 1X50,AUTO ASIA,AA-2007-0024,,2001.56,7.76,1000.78,3.88,1
C.D.I. MHJ/MHA/GAVILAN 4 DIENTE 1X100,AUTO ASIA,AA-2007-0025,,2462.31,9.55,1231.16,4.77,1
C.D.I. MTU RACING 4-PIN  1X50,AUTO ASIA,AA-2007-0033,,4269.40,16.55,2134.70,8.28,1
C.D.I. MTU-4PIN 1X100,AUTO ASIA,AA-2007-0034,,1310.44,5.08,655.22,2.54,1
C.D.I. PEQUEÑO EMA Y GY6/BPO/BRU  1X100,AUTO ASIA,AA-2007-0029,,795.84,3.09,397.92,1.54,1
C.D.I. RACING EH1/EA2/EOW/ESP/ERKV CON RESINA Y LIMITADOR MOD NEW 1X100,AUTO ASIA,AA-2007-0030,,2477.27,9.60,1238.64,4.80,1
CABLE DE CARGA TIPO C CHT-6829 1.5M 3A 1X600,AUTO ASIA,AA-3039-0057,,502.63,1.95,251.32,0.97,1
CABLE DE CARGA TIPO C CHT-6830 1.5M 2A 1X1500,AUTO ASIA,AA-3039-0063,,335.09,1.30,167.54,0.65,1
CABLE DE CARGA TIPO C CHV-6828 1.5M 3A 1X600,AUTO ASIA,AA-3039-0060,,368.00,1.43,184.00,0.71,1
CABLE DE CARGA TIPO LIGHTNING CHI-5453 1.5M 3A 1X600,AUTO ASIA,AA-3039-0054,,556.49,2.16,278.24,1.08,1
CABLE DE CARGA TIPO LIGHTNING CHI-5454 1.5M 2A 1X1500,AUTO ASIA,AA-3039-0059,,397.92,1.54,198.96,0.77,1
CABLE DE CARGA TIPO LIGHTNING CHV-5452 1.5M 3A 1X600,AUTO ASIA,AA-3039-0058,,409.89,1.59,204.94,0.79,1
CABLE DE CARGA TIPO MICRO USB CHV-8063 1.5M 3A 1X600,AUTO ASIA,AA-3039-0056,,302.18,1.17,151.09,0.59,1
CABLE DE CARGA TIPO MICRO USB CHV-8064 1.5M 3A 1X600,AUTO ASIA,AA-3039-0061,,439.81,1.71,219.90,0.85,1
CABLE DE CARGA TIPO MICRO USB CHV-8065 1.5M 2A 1X1500,AUTO ASIA,AA-3039-0062,,290.21,1.13,145.11,0.56,1
CABLEADO COMPLETO B150S 1X50,AUTO ASIA,AA-2019-0002,,2432.39,9.43,1216.20,4.72,1
CABLEADO COMPLETO CG150 1X50,AUTO ASIA,AA-2019-0007,,2357.60,9.14,1178.80,4.57,1
CABLEADO COMPLETO EH1 1X40,AUTO ASIA,AA-2019-0005,,2946.99,11.43,1473.50,5.71,1
CABLEADO COMPLETO EH2 1X40,AUTO ASIA,AA-2019-0006,,3386.80,13.13,1693.40,6.57,1
CABLEADO COMPLETO EMA 1X30,AUTO ASIA,AA-2019-0008,,5080.20,19.70,2540.10,9.85,1
CABLEADO COMPLETO EOU 1X30,AUTO ASIA,AA-2019-0010,,5696.52,22.09,2848.26,11.04,1
CABLEADO COMPLETO EOW 2009 1X50,AUTO ASIA,AA-2019-0011,,2653.79,10.29,1326.90,5.14,1
CABLEADO COMPLETO EOW 2014 1X40,AUTO ASIA,AA-2019-0012,,3096.59,12.01,1548.29,6.00,1
CABLEADO COMPLETO ERKV 1X50,AUTO ASIA,AA-2019-0013,,3620.17,14.04,1810.08,7.02,1
CABLEADO COMPLETO MHJ 1X50,AUTO ASIA,AA-2019-0009,,2432.39,9.43,1216.20,4.72,1
CABLEADO COMPLETO SGN125 1X50,AUTO ASIA,AA-2019-0004,,2653.79,10.29,1326.90,5.14,1
CABLEADO COMPLETO X1 1X40,AUTO ASIA,AA-2019-0015,,3694.96,14.33,1847.48,7.16,1
CADENA BALANCEADORA KLR 1X40,AUTO ASIA,AA-3007-0001,,6621.01,25.67,3310.51,12.84,1
CADENA BOMBA DE ACEITE EMA 1X200,AUTO ASIA,AA-3007-0003,,215.41,0.84,107.71,0.42,1
CADENA BOMBA DE ACEITE EOU 1X200,AUTO ASIA,AA-3007-0004,,765.92,2.97,382.96,1.48,1
CADENA BOMBA DE ACEITE ERKV/EA2/EOW/ETX/ESP 2*3*38L1X200,AUTO ASIA,AA-3007-0005,,293.20,1.14,146.60,0.57,1
CADENA BOMBA DE ACEITE GY6150 2*3*44L 1X200,AUTO ASIA,AA-3007-0002,,302.18,1.17,151.09,0.59,1
CADENA DE TIEMPO 4*5*100L 1X50,AUTO ASIA,AA-3008-0001,,1878.90,7.28,939.45,3.64,1
CADENA DE TIEMPO EMA ELEGANCE-25H*84L (42) 1X200,AUTO ASIA,AA-3008-0009,,391.94,1.52,195.97,0.76,1
CADENA DE TIEMPO EOU 1X200,AUTO ASIA,AA-3008-0010,,646.24,2.51,323.12,1.25,1
CADENA DE TIEMPO EOW GS 2014 25h-98L (49) 1X200,AUTO ASIA,AA-3008-0011,,439.81,1.71,219.90,0.85,1
CADENA DE TIEMPO GY6150 2*30*90L 1X200,AUTO ASIA,AA-3008-0006,,661.20,2.56,330.60,1.28,1
CADENA DE TIEMPO KLR 4*5*174L 1X50,AUTO ASIA,AA-3008-0008,,3279.09,12.71,1639.55,6.36,1
CADENA DE TIEMPO MTU/X1-25H*82L (41) 1X200,AUTO ASIA,AA-3008-0013,,394.93,1.53,197.46,0.77,1
CADENA DE TIEMPO PARA MOTOR 200cc  (BD200) 3*4*100L 1X100,AUTO ASIA,AA-3008-0002,,1038.18,4.03,519.09,2.01,1
CADENA DE TIEMPO SDR200-25H*102L (51) 1X100,AUTO ASIA,AA-3008-0004,,478.70,1.86,239.35,0.93,1
CADENA DE TIEMPO SDR650 4*5*120L 1X50,AUTO ASIA,AA-3008-0005,,2246.90,8.71,1123.45,4.36,1
CADENA DE TIEMPO SHADOW250 / VIRAGO 25H*110L1X50,AUTO ASIA,AA-3008-0012,,1633.56,6.33,816.78,3.17,1
CADENA DE TIEMPO SHJ150/SEN125 2*3*100L 1X200,AUTO ASIA,AA-3008-0007,,736.00,2.85,368.00,1.43,1
CADENA DE TIEMPO XT600 4*5*126L 1X50,AUTO ASIA,AA-3008-0014,,2584.98,10.02,1292.49,5.01,1
CADENA DORADA 428H-128L LARGA DUR.1X25,AUTO ASIA,AA-3006-0003,,2130.21,8.26,1065.11,4.13,1
CADENA DORADA 428H-132L LARGA DUR 1X25,AUTO ASIA,AA-3006-0005,,2196.03,8.51,1098.02,4.26,1
CADENA DORADA O-RING 428H-120L 1X20,AUTO ASIA,AA-3006-0009,,4433.95,17.19,2216.98,8.60,1
CADENA DORADA O-RING 428H-124L 1X20,AUTO ASIA,AA-3006-0010,,4583.55,17.77,2291.77,8.89,1
CADENA DORADA O-RING 428H-128L 1X20,AUTO ASIA,AA-3006-0011,,4867.78,18.87,2433.89,9.44,1
CADENA DORADA O-RING 428H-132L 1X20,AUTO ASIA,AA-3006-0012,,5020.36,19.46,2510.18,9.73,1
CADENA DORADA O-RING 520H-120L 1X15,AUTO ASIA,AA-3006-0013,,9424.40,36.54,4712.20,18.27,1
CADENA DORADA O-RING 520H-132L 1X15,AUTO ASIA,AA-3006-0014,,10366.84,40.19,5183.42,20.10,1
CADENA DORADA O-RING 525H-132L 1X15,AUTO ASIA,AA-3006-0008,,10570.28,40.98,5285.14,20.49,1
CADENA DORADA O-RING 525H-134L 1X15,AUTO ASIA,AA-3006-0015,,10728.85,41.60,5364.43,20.80,1
CADENA REFORZADA DORADA 520H-112L 1X10,AUTO ASIA,AA-3006-0019,,3105.56,12.04,1552.78,6.02,1
CADENA REFORZADA DORADA 520H-114L 1X10,AUTO ASIA,AA-3006-0020,,3159.42,12.25,1579.71,6.12,1
CADENA REFORZADA DORADA 520H-120L 1X10,AUTO ASIA,AA-3006-0021,,3326.96,12.90,1663.48,6.45,1
CADENA REFORZADA DORADA 525H-110L 1X10,AUTO ASIA,AA-3006-0022,,3506.47,13.60,1753.24,6.80,1
CADENA REFORZADA DORADA 525H-118L 1X10,AUTO ASIA,AA-3006-0023,,3757.79,14.57,1878.90,7.28,1
CADENA REFORZADA DORADA 525H-134L 1X10,AUTO ASIA,AA-3006-0027,,4266.41,16.54,2133.20,8.27,1
CAJA COMPLETA CG125/EH1/B150R EJE CORTO 147 CM 1X10,AUTO ASIA,AA-1021-0019,,6632.98,25.72,3316.49,12.86,1
CAJA COMPLETA DE VELOCIDAD 197MM GY6 1X20,AUTO ASIA,AA-1021-0001,,2635.84,10.22,1317.92,5.11,1
CAJA COMPLETA DE VELOCIDAD GY6 (CORTO) 1X20,AUTO ASIA,AA-1021-0002,,2617.89,10.15,1308.94,5.08,1
CAJA COMPLETA EH1 NEW 2024 1X10,AUTO ASIA,AA-1021-0024,,6779.58,26.29,3389.79,13.14,1
CAJA COMPLETA ETX/CG200/ERKV/ERK200 EJE CORTO 147CM  1X10,AUTO ASIA,AA-1021-0009,,7072.79,27.42,3536.39,13.71,1
CAJA COMPLETA MOTOR CG150/ 200cc (B200) EJE LARGO 157MM 1X10,AUTO ASIA,AA-1021-0005,,6632.98,25.72,3316.49,12.86,1
CAJA COMPLETA SAX 1X10,AUTO ASIA,AA-1021-0022,,10543.36,40.88,5271.68,20.44,1
CAJA COMPLETA SGN125 1X10,AUTO ASIA,AA-1021-0008,,10061.67,39.01,5030.83,19.51,1
CAJA COMPLETA YBR125/RX115 1X10,AUTO ASIA,AA-1021-0010,,10363.84,40.18,5181.92,20.09,1
CALIPE DELANTERO COMPLETO B150S 1X30,AUTO ASIA,AA-3026-0002,,2946.99,11.43,1473.50,5.71,1
CALIPE DELANTERO COMPLETO BD200 1X20,AUTO ASIA,AA-3026-0005,,3243.19,12.57,1621.59,6.29,1
CALIPE DELANTERO COMPLETO CG150 1X20,AUTO ASIA,AA-3026-0004,,3078.64,11.94,1539.32,5.97,1
CALIPE DELANTERO COMPLETO COD: X-125-005 PARA MOTOR 125cc 1X30,AUTO ASIA,AA-3026-0003,,3338.93,12.95,1669.46,6.47,1
CALIPE DELANTERO COMPLETO EH1 1X30,AUTO ASIA,AA-3026-0007,,3096.59,12.01,1548.29,6.00,1
CALIPE DELANTERO COMPLETO GY6/EMA/SCOOTER 1X30,AUTO ASIA,AA-3026-0006,,3168.39,12.28,1584.20,6.14,1
CALIPE TRASERO COMPLETO ERKV/ETX 1X30,AUTO ASIA,AA-3026-0011,,4864.78,18.86,2432.39,9.43,1
CALIPE TRASERO COMPLETO ESP2 1X30,AUTO ASIA,AA-3026-0012,,3243.19,12.57,1621.59,6.29,1
CALIPER DELANTERO EA2 1X20,AUTO ASIA,AA-3026-0020,,3389.79,13.14,1694.90,6.57,1
CALIPER DELANTERO SEN125 1X20,AUTO ASIA,AA-3026-0019,,3243.19,12.57,1621.59,6.29,1
CAMARA COMPLETA CON ARBOL DE LEVA Y TAPA SGN 125 1X8,AUTO ASIA,AA-1007-0001,,31145.39,120.76,15572.69,60.38,1
CAMARA COMPLETA CON MARTILLERA Y TAPA B150S 1X8,AUTO ASIA,AA-1007-0003,,15034.16,58.29,7517.08,29.14,1
CAMARA COMPLETA CON MARTILLERA Y TAPA CG150 1X8,AUTO ASIA,AA-1007-0004,,14884.56,57.71,7442.28,28.86,1
CAMARA COMPLETA CON MARTILLERA Y TAPA EH1 1X8,AUTO ASIA,AA-1007-0006,,17023.75,66.00,8511.88,33.00,1
CAMARA COMPLETA CON MARTILLERA Y TAPA EOW 2009 1X8,AUTO ASIA,AA-1007-0007,,15034.16,58.29,7517.08,29.14,1
CAMARA COMPLETA CON MARTILLERA Y TAPA GY6 1X12,AUTO ASIA,AA-1007-0005,,12317.54,47.76,6158.77,23.88,1
CAMARA CON RESORTE Y VALVULAS ABA JAGUAR 2024 1X8,AUTO ASIA,AA-1007-0027,,17023.75,66.00,8511.88,33.00,1
CAMARA CON RESORTE Y VALVULAS EEX II 1X8,AUTO ASIA,AA-1007-0023,,17170.35,66.57,8585.18,33.29,1
CAMARA CON RESORTE Y VALVULAS ERK 2024 1X8,AUTO ASIA,AA-1007-0030,,17795.65,69.00,8897.83,34.50,1
CAMARA CON RESORTES VALVULAS Y TAPA  EOW GS 2014 1X8,AUTO ASIA,AA-1007-0008,,29449.00,114.18,14724.50,57.09,1
CAMARA CON RESORTES VALVULAS Y TAPA SGN125 1X8,AUTO ASIA,AA-1007-0009,,27327.76,105.95,13663.88,52.98,1
CAMARA CON RESORTES Y VALVULAS  B150S SUPER REFORZADAS 1X8,AUTO ASIA,AA-1007-0010,,17170.35,66.57,8585.18,33.29,1
CAMARA CON RESORTES Y VALVULAS  CG150 1X8,AUTO ASIA,AA-1007-0011,,12012.37,46.57,6006.18,23.29,1
CAMARA CON RESORTES Y VALVULAS  EH1 SUPER REFORZADA 1X8,AUTO ASIA,AA-1007-0012,,17023.75,66.00,8511.88,33.00,1
CAMARA CON RESORTES Y VALVULAS  EOW 2009/B150S SUPER REFORZADA 1X8,AUTO ASIA,AA-1007-0014,,16353.57,63.41,8176.79,31.70,1
CAMARA CON RESORTES Y VALVULAS CG150 SUPER REFORZADA 1X8,AUTO ASIA,AA-1007-0022,,16045.41,62.21,8022.70,31.11,1
CAMARA CON RESORTES Y VALVULAS EOU 1X20,AUTO ASIA,AA-1007-0016,,17729.83,68.74,8864.92,34.37,1
CAMARA CON RESORTES Y VALVULAS ESP2 1X8,AUTO ASIA,AA-1007-0017,,12841.11,49.79,6420.56,24.89,1
CAMARA CON RESORTES Y VALVULAS GY6 1X20,AUTO ASIA,AA-1007-0015,,7401.89,28.70,3700.95,14.35,1
CAMARA SOLA 3KJ-YJO50 1X50,AUTO ASIA,AA-1007-0019,,2387.51,9.26,1193.76,4.63,1
CAMARA SOLA EOU 1X22,AUTO ASIA,AA-1007-0020,,14630.25,56.72,7315.13,28.36,1
CAMPANA DE CLOCHE 59T SGN125 1X20,AUTO ASIA,AA-1013-0001,,2800.39,10.86,1400.20,5.43,1
CAMPANA DE CLOCHE 70T ETX 1X20,AUTO ASIA,AA-1013-0003,,2432.39,9.43,1216.20,4.72,1
CAMPANA DE CLOCHE 70T MHJ 1X18,AUTO ASIA,AA-1013-0002,,2599.94,10.08,1299.97,5.04,1
CAMPANA DE CLOCHE 73T BD200 1X20,AUTO ASIA,AA-1013-0005,,2079.35,8.06,1039.68,4.03,1
CAMPANA DE CLOCHE 73T CG150 1X20,AUTO ASIA,AA-1013-0004,,1696.39,6.58,848.20,3.29,1
CAMPANA DE CLOCHE 73T EH1 1X20,AUTO ASIA,AA-1013-0006,,1696.39,6.58,848.20,3.29,1
CANDADO DE DISCO ANTIRROBO 1X100,AUTO ASIA,AA-3013-0026,,694.11,2.69,347.06,1.35,1
CARBURADOR BLE 2024 1X40,AUTO ASIA,AA-1041-0029,,6929.18,26.87,3464.59,13.43,1
CARBURADOR BR200 NEW 1X40,AUTO ASIA,AA-1041-0028,,6935.16,26.89,3467.58,13.44,1
CARBURADOR CPO-N-26MM CORTINA PLANA RACING 1X40,AUTO ASIA,AA-1041-0027,,15399.17,59.71,7699.58,29.85,1
CARBURADOR EOU 1X30,AUTO ASIA,AA-1041-0022,,8975.62,34.80,4487.81,17.40,1
CARBURADOR EOW GS 2014 1X30,AUTO ASIA,AA-1041-0024,,9238.90,35.82,4619.45,17.91,1
CARBURADOR EXECUTIVE 1X30,AUTO ASIA,AA-1041-0023,,13185.18,51.12,6592.59,25.56,1
CARBURADOR GY6 1X30,AUTO ASIA,AA-1041-0004,,6929.18,26.87,3464.59,13.43,1
CARBURADOR KLR 1X30,AUTO ASIA,AA-1041-0006,,17708.89,68.66,8854.45,34.33,1
CARBURADOR MTU110 1X40,AUTO ASIA,AA-1041-0013,,4003.12,15.52,2001.56,7.76,1
CARBURADOR PZ26 EH1 ORIGINAL 1X40,AUTO ASIA,AA-1041-0008,,3844.56,14.91,1922.28,7.45,1
CARBURADOR PZ27 1X40,AUTO ASIA,AA-1041-0009,,4006.12,15.53,2003.06,7.77,1
CARBURADOR PZ30 1X40,AUTO ASIA,AA-1041-0010,,4158.70,16.12,2079.35,8.06,1
CARBURADOR PZ32/PZ33 1X40,AUTO ASIA,AA-1041-0025,,5896.98,22.86,2948.49,11.43,1
CARBURADOR RACING PZ26 PWK-28 AZUL 1X40,AUTO ASIA,AA-1041-0014,,10779.71,41.79,5389.86,20.90,1
CARBURADOR RACING PZ26 PWK-28 NARANJA 1X40,AUTO ASIA,AA-1041-0015,,10779.71,41.79,5389.86,20.90,1
CARBURADOR RACING PZ26 PWK-28 ROJO 1X40,AUTO ASIA,AA-1041-0017,,10779.71,41.79,5389.86,20.90,1
CARBURADOR RACING PZ26 PWK-28 VERDE 1X40,AUTO ASIA,AA-1041-0016,,10779.71,41.79,5389.86,20.90,1
CARBURADOR RACING PZ30  PWK-30 AZUL 1X40,AUTO ASIA,AA-1041-0018,,10779.71,41.79,5389.86,20.90,1
CARBURADOR RACING PZ30  PWK-30 ROJO 1X40,AUTO ASIA,AA-1041-0021,,10779.71,41.79,5389.86,20.90,1
CARBURADOR RACING PZ30  PWK-30 VERDE 1X40,AUTO ASIA,AA-1041-0020,,10779.71,41.79,5389.86,20.90,1
CARBURADOR RACING PZ30 PWK-30 NARANJA 1X40,AUTO ASIA,AA-1041-0019,,10779.71,41.79,5389.86,20.90,1
CARBURADOR RACING PZ30/33 PWK-32 1X30,AUTO ASIA,AA-1041-0026,,10019.78,38.85,5009.89,19.42,1
CARBURADOR SAX 1X40,AUTO ASIA,AA-1041-0001,,4927.61,19.11,2463.81,9.55,1
CARBURADOR SDR650 1X24,AUTO ASIA,AA-1041-0002,,43373.17,168.17,21686.58,84.08,1
CARBURADOR SGN125 SUZU 1X30,AUTO ASIA,AA-1041-0003,,7698.09,29.85,3849.04,14.92,1
CARBURADOR SKG 250 (AHOGADOR DE GUAYA) 1X30,AUTO ASIA,AA-1041-0011,,16353.57,63.41,8176.79,31.70,1
CARBURADOR YJO 3KJ 1X40,AUTO ASIA,AA-1041-0005,,5531.97,21.45,2765.99,10.72,1
CARCASA DE TACOMETRO B150S 1X40,AUTO ASIA,AA-5002-0002,,2064.39,8.00,1032.20,4.00,1
CARCASA DE TACOMETRO EA2 1X20,AUTO ASIA,AA-5002-0001,,2210.99,8.57,1105.50,4.29,1
CARCASA DE TACOMETRO EH1 1X40,AUTO ASIA,AA-5002-0003,,1474.99,5.72,737.50,2.86,1
CARCASA TRASERA DE EH2 VIEJO AZUL SIN STOP 1X20,AUTO ASIA,AA-5007-0004,,5633.69,21.84,2816.85,10.92,1
CARCASA TRASERA DE EH2 VIEJO NEGRO SIN STOP 1X20,AUTO ASIA,AA-5007-0005,,5633.69,21.84,2816.85,10.92,1
CARCASA TRASERA DE EH2 VIEJO ROJO SIN STOP 1X20,AUTO ASIA,AA-5007-0006,,5633.69,21.84,2816.85,10.92,1
CARETA TACTICA CON LENTES 1X100,AUTO ASIA,AA-9003-0001,,1253.59,4.86,626.80,2.43,1
CARGADOR 2.1A DOBLE PUERTO USB VOLANTE DE MOTO 1X100,AUTO ASIA,AA-3039-0002,,1277.53,4.95,638.76,2.48,1
CARGADOR 3.1A DOBLE USB PUERTO ENCENDEDOR DE CIGARRO Y MEDIDOR DE VOLTAJE 1X100,AUTO ASIA,AA-3039-0003,,2812.36,10.90,1406.18,5.45,1
CARGADOR DE CELULAR 110V PARED CG-548CU-I5 CONECTOR LIGHTNING MODELO B 3A 1X200,AUTO ASIA,AA-3039-0052,,993.30,3.85,496.65,1.93,1
CARGADOR DE CELULAR 110V PARED GC-547CU-V8 CONECTOR V8 MODELO A 3A 1X200,AUTO ASIA,AA-3039-0051,,888.59,3.45,444.29,1.72,1
CARGADOR DE CELULAR 110V PARED GC-549CU-TPC CONECTOR TIPO C MODELO C 3A 1X200,AUTO ASIA,AA-3039-0053,,993.30,3.85,496.65,1.93,1
CARGADOR DE CELULAR 110V PARED GC-5666CU-V8 TIPO V8 2.4A 1X1000,AUTO ASIA,AA-3039-0066,,930.47,3.61,465.24,1.80,1
CARGADOR DE CELULAR 110V PARED GC-5667CU-I5 TIPO LIGHTNING 2.4A 1X1000,AUTO ASIA,AA-3039-0067,,1023.22,3.97,511.61,1.98,1
CARGADOR DE CELULAR 110V PARED GC-5668CU-TPC TIPO C 2.4A,AUTO ASIA,AA-3039-0065,,993.30,3.85,496.65,1.93,1
CARGADOR PARA AUTO (GA-2719U) 1X300,AUTO ASIA,AA-3039-0050,,900.55,3.49,450.28,1.75,1
CARGADOR USB CUADRADO 5V 1A 1X200,AUTO ASIA,AA-3039-0004,,2136.20,8.28,1068.10,4.14,1
CARGADOR USB CUADRADO 5V 2A  1X200,AUTO ASIA,AA-3039-0005,,2231.94,8.65,1115.97,4.33,1
CARGADOR USB REDONDO 5V 1A 1X250,AUTO ASIA,AA-3039-0006,,1400.20,5.43,700.10,2.71,1
CARGADOR USB REDONDO 5V 2A 1X250,AUTO ASIA,AA-3039-0007,,1463.03,5.67,731.51,2.84,1
CARTER COMPLETO (AMBAS TAPAS)  MD GRIS  1X4,AUTO ASIA,AA-1001-0007,,20338.75,78.86,10169.37,39.43,1
CARTER COMPLETO (AMBAS TAPAS) CG150  1X4,AUTO ASIA,AA-1001-0009,,21248.27,82.38,10624.14,41.19,1
CARTER COMPLETO (AMBAS TAPAS) NEGRO B150S NEGRO  1X4,AUTO ASIA,AA-1001-0005,,20338.75,78.86,10169.37,39.43,1
CARTER IZQUIERDO CG-150 PLATEADO 1X6,AUTO ASIA,AA-1001-0011,,11790.97,45.72,5895.48,22.86,1
CARTER IZQUIERDO ETX 1X6,AUTO ASIA,AA-1001-0014,,22468.96,87.12,11234.48,43.56,1
CARTER IZQUIERDO MD GRIS 1X6,AUTO ASIA,AA-1001-0012,,12317.54,47.76,6158.77,23.88,1
CASCO CON LENTES Y CERTIFICADO DOT 1X9,AUTO ASIA,AA-9000-0020,,6938.15,26.90,3469.08,13.45,1
CASCO SM519 SOMAN PINK BLUE FLASH SEMI INTEGRAL TALLA XXL,AUTO ASIA,AA-9000-0025,,18869.74,73.16,9434.87,36.58,1
CASCO SM526 AA-FLUO YELLOW CRAZY RACING LED TALLA-XL,AUTO ASIA,AA-9000-0046,,21254.26,82.41,10627.13,41.20,1
CASCO SM526 AA-FLUO YELLOW CRAZY RACING TALLA-L,AUTO ASIA,AA-9000-0048,,16913.05,65.57,8456.53,32.79,1
CASCO SM526 AA-FLUO YELLOW CRAZY RACING TALLA-XL,AUTO ASIA,AA-9000-0051,,16913.05,65.57,8456.53,32.79,1
CASCO SM526 AA-PEARL WHITE LED TALLA-XL,AUTO ASIA,AA-9000-0066,,21254.26,82.41,10627.13,41.20,1
CASCO SM526 AA-PEARL WHITE LED TALLA-XXL,AUTO ASIA,AA-9000-0067,,21254.26,82.41,10627.13,41.20,1
CASCO SM526 AA-PEARL WHITE TALLA-XL,AUTO ASIA,AA-9000-0071,,16913.05,65.57,8456.53,32.79,1
CASCO SM526 AA-PEARL WHITE TALLA-XXL,AUTO ASIA,AA-9000-0072,,16913.05,65.57,8456.53,32.79,1
CASCO SM526 AA-PURPLE RED ROBOT WARRIOR LED TALLA-XL,AUTO ASIA,AA-9000-0096,,21254.26,82.41,10627.13,41.20,1
CASCO SM526 AA-SILVER CRAZY RACING LED TALLA-XL,AUTO ASIA,AA-9000-0117,,21254.26,82.41,10627.13,41.20,1
CASCO SM526 AA-SILVER GRAY VISION TALLA-L,AUTO ASIA,AA-9000-0139,,16913.05,65.57,8456.53,32.79,1
CASCO SM955 SOMAN MONSTER RED INTEGRAL 1X1,AUTO ASIA,AA-9000-0013,,9801.37,38.00,4900.69,19.00,1
CASCO SM961-S SOMAN BLACK-SMOKE PIANO SPOILER INTEGRAL TALLA XXXL (E6),AUTO ASIA,AA-9000-0230,,32704.15,126.80,16352.08,63.40,1
CASCO SM961-S SOMAN GOLDEN SNAKE INTEGRAL TALLA XXXL (D5),AUTO ASIA,AA-9000-0240,,32704.15,126.80,16352.08,63.40,1
CASCO SM961-S SOMAN MATT BLACK RED-SMOKE SPOILER INTEGRAL TALLA M (D4),AUTO ASIA,AA-9000-0249,,36144.81,140.14,18072.40,70.07,1
CASCO SM965 SILVER YELLOW VISION INTEGRAL TALLA M (C6),AUTO ASIA,AA-9000-0285,,39585.46,153.48,19792.73,76.74,1
CASCO SM965 SOMAN GLOSS GUNDAM INTEGRAL TALLA XXL (C7),AUTO ASIA,AA-9000-0272,,39585.46,153.48,19792.73,76.74,1
CASCO SM965 SOMAN MATTE CHAR PRINCE RED INTEGRAL TALLA XXL (A5),AUTO ASIA,AA-9000-0279,,39585.46,153.48,19792.73,76.74,1
CASCO SM965 SOMAN MATTE DOM INTEGRAL TALLA S (C3),AUTO ASIA,AA-9000-0281,,39585.46,153.48,19792.73,76.74,1
